Year,quarter,citymarketid,strength_pax,degree,HHI_neighbors,TotalFaredPax_city,TotalPerLFMkts_city,TotalPerPrem_city,city_clean,lat,lon
2022,4,33495,21945.0,28,0.05156060266036163,2385100.0,0.9775,-0.027099999999999996,"New Orleans, LA",29.9508941,-90.0758356
2022,4,33570,39786.0,37,0.056719400383061294,4198220.0,0.9245,-0.051,"San Diego, CA",32.715738,-117.1610838
2022,4,33667,4607.0,13,0.08338152853814956,389970.0,0.4799,0.11325,"Norfolk, VA",36.8507689,-76.28587259999999
2022,4,33728,1469.0,6,0.1694446748574233,395880.0,0.6765,0.0467,"Pensacola, FL",30.4076647,-87.2189746
2022,4,33851,4306.0,11,0.09693686145062927,719510.0,0.9116999999999998,0.0059,"Oklahoma City, OK",35.4688692,-97.519539
2022,4,33933,228.0,1,1.0,,,,"Worcester, MA",42.2628113,-71.80249309999999
2022,4,34004,542.0,2,0.5061273675467381,91160.0,0.0,-0.0393,"Everett, WA",47.9782457,-122.207417
2022,4,34027,11689.0,10,0.29648231187608415,1421000.0,0.8885,0.1485,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2022,4,34057,23835.0,29,0.06900598914227857,2588350.0,0.7512,0.0172,"Portland, OR",45.515232,-122.6783853
2022,4,34082,216.0,1,1.0,352700.0,1.0,-0.5022,"Punta Gorda, FL",26.9297836,-82.0453664
2022,4,34100,34998.0,35,0.04793507650528199,3659110.0,0.8215,0.0783,"Philadelphia, PA",39.9525839,-75.1652215
2022,4,34262,3985.0,9,0.14649937264742785,579520.0,0.5866,-0.0061,"Palm Springs, CA",33.8232286,-116.5106191
2022,4,34314,411.0,1,1.0,76010.0,1.0,-0.6004,"Provo, UT",40.2335349,-111.6669789
2022,4,34321,1452.0,4,0.2825313617011589,351920.0,0.6332,0.0035,"Portland, ME",43.670822,-70.28438249999999
2022,4,34433,506.0,1,1.0,104860.0,0.2262,-0.0542,"Santa Rosa, CA",38.440429,-122.7140548
2022,4,34489,518.0,2,0.508616448770889,147140.0,0.0869,0.0094,"Bend/Redmond, OR",44.2726203,-121.1739212
2022,4,34492,21542.0,28,0.059717569987688,2332860.0,0.758,0.0468,"Raleigh/Durham, NC",35.7795897,-78.6381787
2022,4,34524,5774.0,13,0.0903116211139145,817940.0,0.6976,-0.019399999999999997,"Richmond, VA",37.5407246,-77.4360481
2022,4,34570,5173.0,10,0.15215111370437492,720480.0,0.9723,-0.0816,"Reno, NV",39.529919,-119.8142691
2022,4,34576,2163.0,6,0.2092077727185385,440550.0,0.7666,-0.0158,"Rochester, NY",43.15657789999999,-77.6088465
2022,4,34614,26691.0,33,0.05523109679108833,2878900.0,0.8108,0.1024,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,34653,2604.0,8,0.13352552259197123,532590.0,0.8741,-0.0279,"Tulsa, OK",36.1551375,-95.989501
2022,4,34685,3488.0,7,0.2180773135678815,633140.0,0.7389,-0.0197,"Savannah, GA",32.0808989,-81.091203
2022,4,34689,1134.0,4,0.2623402355912644,218990.0,0.7444,0.0433,"Santa Barbara, CA",34.420285,-119.698935
2022,4,34761,1751.0,6,0.17970281157768705,550350.0,1.0,-0.5338,"Sanford, FL",28.8028612,-81.269453
2022,4,34986,4684.0,11,0.11773386297521733,804460.0,0.873,-0.11759999999999998,"Sarasota/Bradenton, FL",27.336465,-82.5310117
2022,4,35096,2437.0,8,0.13892091371414803,490260.0,0.7657,-0.0543,"Syracuse, NY",43.0494832,-76.14739770000001
2022,4,35249,261.0,1,1.0,111740.0,0.0,0.2971,"Tallahassee, FL",30.4381828,-84.28062349999999
2022,4,35356,409.0,1,1.0,92950.0,0.9998,-0.6058,"Trenton, NJ",40.2201787,-74.7642295
2022,4,35412,2355.0,8,0.12804540188693703,418660.0,0.5197,0.0895,"Knoxville, TN",35.965266,-83.923304
2023,1,30135,671.0,2,0.587687482925811,121350.0,0.7998,-0.3515,"Allentown/Bethlehem/Easton, PA",40.6672608,-75.30623260000002
2023,1,30140,5237.0,14,0.0821116139115164,695330.0,0.9456,-0.0323,"Albuquerque, NM",35.0843859,-106.650422
2023,1,30158,1342.0,5,0.2454918588045069,130940.0,0.9987999999999999,-0.49850000000000005,"Atlantic City, NJ",39.3636917,-74.4291041
2023,1,30189,1275.0,4,0.26341191849288736,292870.0,0.9185,-0.1172,"Colorado Springs, CO",38.8353142,-104.8216009
2023,1,30194,71226.0,67,0.032446051202203466,3516080.0,0.7719,0.06185,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,1,30198,11535.0,21,0.0635144804386266,1351660.0,0.8172,-0.0243,"Pittsburgh, PA",40.4386612,-79.99723519999999
2023,1,30255,369.0,1,1.0,184950.0,0.137,0.3109,"Huntsville, AL",34.7295497,-86.5853155
2023,1,30257,1831.0,4,0.29070701472695054,417700.0,0.8664,0.0218,"Albany, NY",42.6518095,-73.75447070000001
2023,1,30279,223.0,1,1.0,85300.0,0.8954,-0.0344,"Amarillo, TX",35.2069816,-101.8320065
2023,1,30325,70173.0,64,0.030434504170350776,6835500.0,0.9475,-0.0788,"Denver, CO",39.7392358,-104.990251
2023,1,30372,518.0,2,0.5021541121927222,136750.0,0.0,0.9659,"Aspen, CO",39.1910983,-106.8175387
2023,1,30397,62409.0,52,0.04212806062775569,6196650.0,0.9284,0.1332,"Atlanta, GA",33.7501275,-84.3885209
2023,1,30408,252.0,1,1.0,140070.0,0.7439,-0.127,"Appleton, WI",44.2622712,-88.40710469999999
2023,1,30423,27338.0,33,0.04704006674403668,2914010.0,0.9348,-0.0043,"Austin, TX",30.267153,-97.7430608
2023,1,30431,999.0,4,0.26375825274724174,227120.0,0.6157,-0.2162,"Asheville, NC",35.5975104,-82.54605629999999
2023,1,30436,4253.0,12,0.09509686776471639,657400.0,0.7085,0.0479,"Tucson, AZ",32.2539787,-110.9741769
2023,1,30466,70435.0,64,0.03229889520884398,3489310.0,0.9594,-0.1935,"Phoenix, AZ",33.4482948,-112.0725488
2023,1,30529,7829.0,15,0.09590677379908823,986870.0,0.8655,-0.064,"Hartford, CT",41.7658043,-72.6733723
2023,1,30559,45682.0,47,0.05174029100589833,4486200.0,0.5786,-0.1266,"Seattle, WA",47.6061389,-122.3328481
2023,1,30599,2460.0,8,0.13038171723180647,446880.0,0.7591,0.1125,"Birmingham, AL",33.5185892,-86.8103567
2023,1,30615,3949.0,11,0.10215259755603878,564270.0,0.9143,-0.04,"El Paso, TX",31.7618778,-106.4850217
2023,1,30620,206.0,1,1.0,90230.0,0.2313,0.0042,"Billings, MT",45.78277689999999,-108.5045938
2023,1,30627,261.0,1,1.0,61780.0,0.6165,-0.0626,"Bismarck/Mandan, ND",46.8041643,-100.7877616
2023,1,30647,13800.0,22,0.06153050829657635,751380.0,0.70695,-0.0968,"Cleveland, OH",41.49932,-81.6943605
2023,1,30666,342.0,1,1.0,89810.0,0.9929,-0.4087,"Bellingham, WA",48.7519112,-122.4786854
2023,1,30693,26877.0,36,0.04314786050132825,2830880.0,0.9674,-0.0364,"Nashville, TN",36.1626638,-86.7816016
2023,1,30713,5681.0,12,0.10392990764231043,712680.0,0.6768,-0.08739999999999999,"Boise, ID",43.6150186,-116.2023137
2023,1,30721,63353.0,47,0.04115162488424623,2030086.66666666,0.89,-0.00956666666666666,"Boston, MA",42.3555076,-71.0565364
2023,1,30785,559.0,2,0.508526918436641,190840.0,0.665,0.0308,"Burlington, VT",44.4758825,-73.21207199999999
2023,1,30792,5531.0,12,0.12854118766691683,682760.0,0.8858,-0.0756,"Buffalo, NY",42.88690039999999,-78.8788896
2023,1,30849,1857.0,7,0.1500219373985232,388500.0,0.6916,0.0196,"Bozeman, MT",45.67931189999999,-111.037259
2023,1,30852,80496.0,67,0.032420704820828414,2563060.0,0.614633333333333,0.0526,"Washington, DC",38.9072873,-77.0369274
2023,1,30868,271.0,1,1.0,136680.0,0.0,0.1595,"Columbia, SC",34.0008322,-81.035147
2023,1,30977,82671.0,56,0.03839105919878703,4012155.0,0.7718999999999999,-0.01145,"Chicago, IL",41.88325,-87.6323879
2023,1,30994,5938.0,13,0.12139860857013433,833210.0,0.7445000000000002,-0.0494,"Charleston, SC",32.7833163,-79.9319664
2023,1,31003,403.0,1,1.0,209020.0,0.6135,-0.1103,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232
2023,1,31057,22796.0,35,0.049723947469289084,2515860.0,0.5721,0.1948,"Charlotte, NC",35.2270768,-80.84089329999999
2023,1,31066,11346.0,21,0.06139144451395334,654235.0,0.9035500000000001,-0.19579999999999997,"Columbus, OH",39.9625112,-83.0032218
2023,1,31123,15816.0,27,0.04684047214437964,1738000.0,0.9422000000000001,0.0292,"St. Louis, MO",38.62742799999999,-90.1982439
2023,1,31135,1357.0,4,0.3023103002038069,325230.0,0.9032,-0.1848,"Myrtle Beach, SC",33.6954218,-78.8802094
2023,1,31136,9365.0,17,0.09827790255147402,1220190.0,0.7528,0.0612,"Jacksonville, FL",30.3297566,-81.6591529
2023,1,31267,230.0,1,1.0,146570.0,0.1876,0.0623,"Dayton, OH",39.7592225,-84.1936144
2023,1,31295,31926.0,33,0.05038185210993211,3226940.0,0.8294,0.1076,"Detroit, MI",42.32971819999999,-83.0424533
2023,1,31423,2533.0,9,0.12684845861707966,451630.0,0.8332,-0.0419,"Des Moines, IA",41.5896139,-93.6163963
2023,1,31453,49565.0,53,0.036805713999091605,2501005.0,0.855499999999999,-0.0085,"Houston, TX",29.7600771,-95.3701108
2023,1,31454,87737.0,56,0.04454552961065085,8441890.0,0.9689,-0.0778,"Orlando, FL",28.5383832,-81.3789269
2023,1,31481,198.0,1,1.0,178690.0,0.7656,0.0878,"Panama City, FL",30.1588129,-85.6602058
2023,1,31503,592.0,2,0.5504245799853907,137820.0,0.0993,0.9201,"Eagle, CO",39.576406,-106.7234639
2023,1,31504,646.0,3,0.33871215098390667,250530.0,0.763,-0.0802,"Valparaiso, FL",30.5085309,-86.50272819999999
2023,1,31603,1322.0,4,0.27825510790280167,213090.0,0.7723,-0.1804,"Eugene, OR",44.052121,-123.0896705
2023,1,31624,1053.0,4,0.263225677280758,266840.0,0.2725,0.3338,"Key West, FL",24.5550593,-81.7799871
2023,1,31637,645.0,2,0.5831308214650561,161380.0,0.7183,-0.0569,"Fargo, ND",46.8771863,-96.7898034
2023,1,31638,1063.0,4,0.2978161347789188,256770.0,0.7693,-0.043,"Fresno, CA",36.7377981,-119.7871247
2023,1,31650,36629.0,43,0.04306593688280649,3687110.0,0.8311,0.0869,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,1,31703,162031.0,72,0.044673053951962416,2498891.66666666,0.828666666666666,-0.0847666666666666,"New York City, NY",40.7127753,-74.0059728
2023,1,31714,22676.0,29,0.07023425408667447,2309270.0,0.9309,0.0423,"Fort Myers, FL",26.6409247,-81.8605575
2023,1,31721,1045.0,4,0.2555023923444976,125300.0,0.9592,-0.4062,"Flint, MI",43.0125274,-83.6874562
2023,1,31775,726.0,2,0.5701834270579574,189880.0,0.6856,-0.1527,"Sioux Falls, SD",43.5460223,-96.731265
2023,1,31823,261.0,1,1.0,117940.0,0.6095,-0.1578,"Fort Wayne, IN",41.0794759,-85.1362929
2023,1,31834,220.0,1,1.0,239370.0,0.3837,0.2117,"Fayetteville, AR",36.0618562,-94.1579584
2023,1,31871,1086.0,4,0.26775230711313247,326990.0,0.5043,0.0927,"Greenville/Spartanburg, SC",34.8332582,-82.2975348
2023,1,31884,4611.0,11,0.11155341664800603,591990.0,0.6721,-0.0142,"Spokane, WA",47.6579711,-117.4235319
2023,1,31986,4627.0,13,0.09010702864184714,625990.0,0.8516,-0.0228,"Grand Rapids, MI",42.9704146,-85.6721946
2023,1,31995,704.0,2,0.598205061983471,233270.0,0.0141,0.0949,"Greensboro/High Point, NC",35.9878908,-79.9638094
2023,1,32070,193.0,1,1.0,183450.0,0.4208,0.0028,"Harrisburg, PA",40.2731911,-76.8867008
2023,1,32206,845.0,3,0.34936171702671476,141530.0,0.914,-0.0855,"Harlingen/San Benito, TX",26.132576,-97.6311006
2023,1,32211,75678.0,64,0.0324922757994467,7406320.0,0.9803,-0.1139,"Las Vegas, NV",36.171563,-115.1391009
2023,1,32244,1929.0,6,0.17684379183137192,206100.0,1.0,-0.5609,"New Haven, CT",41.308274,-72.9278835
2023,1,32323,352.0,1,1.0,132680.0,0.141,0.148,"Wilmington, NC",34.2103894,-77.8868117
2023,1,32337,13607.0,22,0.05856521039276551,1525170.0,0.7933,0.0022,"Indianapolis, IN",39.76909,-86.158018
2023,1,32441,291.0,1,1.0,160420.0,0.0,0.3368,"Jackson, WY",43.4799291,-110.7624282
2023,1,32448,208.0,1,1.0,167390.0,0.773,0.0283,"Jackson/Vicksburg, MS",32.3522304,-90.8745758
2023,1,32457,78312.0,46,0.06724380697660884,2506303.33333333,0.851399999999999,-0.0767666666666666,"San Francisco, CA",37.7749295,-122.4194155
2023,1,32467,96795.0,58,0.06996633924715191,4613070.0,0.92645,0.0310499999999999,"Miami, FL",25.7616798,-80.1917902
2023,1,32575,125627.0,64,0.04434226982228251,2375476.0,0.89838,-0.04646,"Los Angeles, CA",34.0549076,-118.242643
2023,1,32600,677.0,3,0.3362235424771289,286840.0,0.8238,0.0477,"Little Rock, AR",34.7428286,-92.2762904
2023,1,32896,573.0,2,0.5222962333513032,129750.0,0.8933,-0.0284,"Lubbock, TX",33.5845235,-101.8552139
2023,1,32898,223.0,1,1.0,,,,"Latrobe, PA",40.3211808,-79.37948109999999
2023,1,33044,4437.0,12,0.08852480033874183,631340.0,0.7799,-0.0717,"Louisville, KY",38.2468618,-85.7663724
2023,1,33105,11627.0,25,0.052379490949911366,1251650.0,0.7893000000000001,-0.0219,"Cincinnati, OH",39.1031182,-84.5120196
2023,1,33158,1009.0,2,0.5647143989525392,181150.0,0.7491,0.1643,"Midland/Odessa, TX",31.8456816,-102.3676431
2023,1,33192,17355.0,22,0.11311300340036028,1849470.0,0.9794999999999999,-0.1039,"Sacramento, CA",38.5781342,-121.4944209
2023,1,33195,45658.0,54,0.03978720939760216,2317740.0,0.9689,-0.2532,"Tampa, FL",27.9516896,-82.45875269999999
2023,1,33198,14503.0,26,0.04964392642856303,1599820.0,0.9195,0.0056,"Kansas City, MO",39.0997265,-94.5785667
2023,1,33214,12877.0,26,0.049778228882493794,1567520.0,0.8688,-0.00010000000000000002,"San Antonio, TX",29.4251905,-98.4945922
2023,1,33244,5341.0,14,0.0770537526430452,698900.0,0.7688,0.0102,"Memphis, TN",35.1485812,-90.0518955
2023,1,33256,291.0,1,1.0,122170.0,0.2733,0.0754,"Mission/McAllen/Edinburg, TX",26.2159066,-98.3252932
2023,1,33264,217.0,1,1.0,97540.0,0.1494,-0.0962,"Medford, OR",42.3230112,-122.8767396
2023,1,33316,5272.0,14,0.08321426679960671,734810.0,0.8982,0.0047,"Omaha, NE",41.2565369,-95.9345034
2023,1,33342,7828.0,16,0.08223147309463115,955070.0,0.8895,-0.0188,"Milwaukee, WI",43.0410344,-87.9096783
2023,1,33485,1292.0,5,0.20299724908702277,295420.0,0.3697,0.1379,"Madison, WI",43.0721661,-89.4007501
2023,1,33495,20335.0,28,0.051525937352879955,2181500.0,0.9767,-0.0187,"New Orleans, LA",29.9508941,-90.0758356
2023,1,33570,35919.0,37,0.054235739190024224,3719920.0,0.9233999999999999,-0.0453,"San Diego, CA",32.715738,-117.1610838
2023,1,33667,3790.0,13,0.08312236756914809,316310.0,0.51315,0.0762,"Norfolk, VA",36.8507689,-76.28587259999999
2023,1,33728,1274.0,5,0.20340021046457468,369810.0,0.7096,0.0257,"Pensacola, FL",30.4076647,-87.2189746
2023,1,33851,3666.0,11,0.09809252627095717,594000.0,0.8802,0.0159,"Oklahoma City, OK",35.4688692,-97.519539
2023,1,33933,252.0,1,1.0,,,,"Worcester, MA",42.2628113,-71.80249309999999
2023,1,34004,987.0,3,0.36916079242923966,113620.0,0.0,-0.1184,"Everett, WA",47.9782457,-122.207417
2023,1,34027,16588.0,16,0.25834919115791044,1821730.0,0.8777,0.171,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2023,1,34057,20568.0,26,0.07210686647026848,2205670.0,0.8113,-0.0409,"Portland, OR",45.515232,-122.6783853
2023,1,34082,1582.0,6,0.178517487345788,498450.0,1.0,-0.46270000000000006,"Punta Gorda, FL",26.9297836,-82.0453664
2023,1,34100,31125.0,36,0.04917883105111208,3137800.0,0.8432,0.0661,"Philadelphia, PA",39.9525839,-75.1652215
2023,1,34262,4946.0,9,0.13587390808193103,714800.0,0.5871,0.091,"Palm Springs, CA",33.8232286,-116.5106191
2023,1,34314,289.0,1,1.0,76330.0,1.0,-0.6263,"Provo, UT",40.2335349,-111.6669789
2023,1,34321,977.0,3,0.3357058821680641,239840.0,0.6808,0.0107,"Portland, ME",43.670822,-70.28438249999999
2023,1,34433,423.0,1,1.0,83690.0,0.2833,-0.1805,"Santa Rosa, CA",38.440429,-122.7140548
2023,1,34489,498.0,2,0.510451444331543,128370.0,0.094,-0.0422,"Bend/Redmond, OR",44.2726203,-121.1739212
2023,1,34492,18472.0,25,0.06190817921886996,2010360.0,0.8129,-0.0134,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,1,34512,191.0,1,1.0,,,,"Rockford, IL",42.2677214,-89.08777479999999
2023,1,34524,4721.0,12,0.09655583059839667,673800.0,0.7319,-0.0469,"Richmond, VA",37.5407246,-77.4360481
2023,1,34570,4912.0,10,0.14793111200118833,680570.0,0.9561,-0.0047,"Reno, NV",39.529919,-119.8142691
2023,1,34576,1931.0,5,0.23285777769076643,410730.0,0.7945,-0.0245,"Rochester, NY",43.15657789999999,-77.6088465
2023,1,34614,29731.0,33,0.05476366873279346,3116970.0,0.8595,0.2322,"Salt Lake City, UT",40.7605601,-111.8881397
2023,1,34653,2134.0,7,0.15229264402203269,433780.0,0.8671,-0.0086,"Tulsa, OK",36.1551375,-95.989501
2023,1,34685,2818.0,6,0.23561979387300838,548340.0,0.7437999999999999,0.0049,"Savannah, GA",32.0808989,-81.091203
2023,1,34689,707.0,3,0.3442979779893528,163880.0,0.6162,0.0331,"Santa Barbara, CA",34.420285,-119.698935
2023,1,34761,2017.0,7,0.15938813589693357,539410.0,1.0,-0.49379999999999996,"Sanford, FL",28.8028612,-81.269453
2023,1,34986,7124.0,17,0.09046584273892397,964500.0,0.8528,-0.0667,"Sarasota/Bradenton, FL",27.336465,-82.5310117
2023,1,35096,1781.0,5,0.23340230223511574,429210.0,0.8230999999999999,-0.0789,"Syracuse, NY",43.0494832,-76.14739770000001
2023,1,35249,255.0,1,1.0,96790.0,0.0,0.3487,"Tallahassee, FL",30.4381828,-84.28062349999999
2023,1,35356,860.0,3,0.3571552190373175,100030.0,1.0,-0.5732,"Trenton, NJ",40.2201787,-74.7642295
2023,1,35412,1836.0,7,0.1487913005918901,341770.0,0.5067,0.058199999999999995,"Knoxville, TN",35.965266,-83.923304
2023,2,30135,757.0,2,0.5708709028372791,145830.0,0.8213,-0.3288,"Allentown/Bethlehem/Easton, PA",40.6672608,-75.30623260000002
2023,2,30140,6922.0,15,0.07667040029399289,948750.0,0.9472,0.018,"Albuquerque, NM",35.0843859,-106.650422
2023,2,30154,285.0,1,1.0,37040.0,0.9333,-0.0963,"Nantucket, MA",41.2853251,-70.0988002
2023,2,30158,980.0,3,0.36242607246980424,140390.0,0.9994,-0.5125,"Atlantic City, NJ",39.3636917,-74.4291041
2023,2,30189,2021.0,6,0.17442803066564064,410540.0,0.9288,-0.0618,"Colorado Springs, CO",38.8353142,-104.8216009
2023,2,30194,86925.0,68,0.03220297009089436,4319380.0,0.803,0.058850000000000006,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,2,30198,14831.0,25,0.05333009520825152,1742360.0,0.7988,-0.0019,"Pittsburgh, PA",40.4386612,-79.99723519999999
2023,2,30255,441.0,1,1.0,238140.0,0.1593,0.3048,"Huntsville, AL",34.7295497,-86.5853155
2023,2,30257,2102.0,5,0.21740067227894957,505040.0,0.8417999999999999,0.0648,"Albany, NY",42.6518095,-73.75447070000001
2023,2,30279,256.0,1,1.0,104570.0,0.8897,-0.0325,"Amarillo, TX",35.2069816,-101.8320065
2023,2,30325,79370.0,66,0.02933362291799972,7868830.0,0.9471,-0.0276,"Denver, CO",39.7392358,-104.990251
2023,2,30397,78412.0,54,0.042060323048902906,7809890.0,0.9138,0.0787,"Atlanta, GA",33.7501275,-84.3885209
2023,2,30423,33040.0,34,0.04613894340413557,3593980.0,0.9355,0.007,"Austin, TX",30.267153,-97.7430608
2023,2,30431,1915.0,6,0.17538029436426725,374660.0,0.6134,-0.1575,"Asheville, NC",35.5975104,-82.54605629999999
2023,2,30436,3398.0,9,0.12241109872822742,639320.0,0.737,0.0519,"Tucson, AZ",32.2539787,-110.9741769
2023,2,30466,66220.0,55,0.03447989828437666,3411515.0,0.97005,-0.23145,"Phoenix, AZ",33.4482948,-112.0725488
2023,2,30529,9786.0,19,0.07466868442256774,1232700.0,0.8853,0.0058,"Hartford, CT",41.7658043,-72.6733723
2023,2,30559,63361.0,49,0.0478778482502961,6305300.0,0.5419,-0.0407,"Seattle, WA",47.6061389,-122.3328481
2023,2,30599,3186.0,9,0.11738010260678289,549620.0,0.7151,0.1216,"Birmingham, AL",33.5185892,-86.8103567
2023,2,30615,5111.0,12,0.09576725590348575,723450.0,0.9281,0.0074,"El Paso, TX",31.7618778,-106.4850217
2023,2,30647,17120.0,24,0.053446978174949776,957960.0,0.7614,-0.1231,"Cleveland, OH",41.49932,-81.6943605
2023,2,30666,446.0,1,1.0,108180.0,0.9967,-0.4119,"Bellingham, WA",48.7519112,-122.4786854
2023,2,30676,245.0,1,1.0,75560.0,1.0,-0.6194,"Belleville, IL",38.5200504,-89.9839935
2023,2,30693,33791.0,37,0.04286814406579773,3649330.0,0.9635000000000001,0.0114,"Nashville, TN",36.1626638,-86.7816016
2023,2,30713,6195.0,12,0.10494836563371877,828000.0,0.682,-0.0339,"Boise, ID",43.6150186,-116.2023137
2023,2,30721,80853.0,50,0.03629426678653307,2625830.0,0.877633333333333,0.0675666666666666,"Boston, MA",42.3555076,-71.0565364
2023,2,30785,674.0,2,0.5045082725039404,228080.0,0.5886,0.0133,"Burlington, VT",44.4758825,-73.21207199999999
2023,2,30792,6510.0,12,0.12001151483833214,866630.0,0.7962000000000001,-0.0557,"Buffalo, NY",42.88690039999999,-78.8788896
2023,2,30849,887.0,3,0.3350551432504331,405590.0,0.7364,0.0191,"Bozeman, MT",45.67931189999999,-111.037259
2023,2,30852,104688.0,69,0.03127646178688257,3362170.0,0.639733333333333,0.0939,"Washington, DC",38.9072873,-77.0369274
2023,2,30868,344.0,1,1.0,184510.0,0.0,0.1466,"Columbia, SC",34.0008322,-81.035147
2023,2,30977,108699.0,69,0.03555657731070727,5214410.0,0.76025,0.0368,"Chicago, IL",41.88325,-87.6323879
2023,2,30994,9710.0,17,0.1083456065232632,1286270.0,0.8197,-0.0444,"Charleston, SC",32.7833163,-79.9319664
2023,2,31003,501.0,2,0.5007191206409536,211890.0,0.4986,-0.0627,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232
2023,2,31057,29824.0,38,0.04859945199605928,3255270.0,0.6173,0.1746,"Charlotte, NC",35.2270768,-80.84089329999999
2023,2,31066,13436.0,21,0.0589780327382696,813195.0,0.8995499999999998,-0.26165,"Columbus, OH",39.9625112,-83.0032218
2023,2,31123,19417.0,28,0.045516614642046115,2171660.0,0.9399,0.0462,"St. Louis, MO",38.62742799999999,-90.1982439
2023,2,31135,4043.0,8,0.16554227314836933,734980.0,0.9538,-0.2439,"Myrtle Beach, SC",33.6954218,-78.8802094
2023,2,31136,10505.0,16,0.10203878799356894,1444410.0,0.7772,0.0272,"Jacksonville, FL",30.3297566,-81.6591529
2023,2,31267,294.0,1,1.0,184260.0,0.1717,0.0499,"Dayton, OH",39.7592225,-84.1936144
2023,2,31295,35924.0,33,0.04438841746362786,3730630.0,0.8108,0.0867,"Detroit, MI",42.32971819999999,-83.0424533
2023,2,31423,2392.0,7,0.1481523556783481,551530.0,0.7944000000000001,-0.0519,"Des Moines, IA",41.5896139,-93.6163963
2023,2,31453,58135.0,52,0.03658130471873546,2966050.0,0.8772,0.020249999999999997,"Houston, TX",29.7600771,-95.3701108
2023,2,31454,88399.0,53,0.047838113051860816,8623280.0,0.9702,-0.1468,"Orlando, FL",28.5383832,-81.3789269
2023,2,31481,692.0,2,0.5117319322396338,319680.0,0.8103,0.0794,"Panama City, FL",30.1588129,-85.6602058
2023,2,31504,1749.0,5,0.20591657210965278,531600.0,0.8558999999999999,-0.1504,"Valparaiso, FL",30.5085309,-86.50272819999999
2023,2,31603,1676.0,4,0.2939683357921178,285370.0,0.7936,-0.1587,"Eugene, OR",44.052121,-123.0896705
2023,2,31624,293.0,1,1.0,220930.0,0.2808,0.2442,"Key West, FL",24.5550593,-81.7799871
2023,2,31637,249.0,1,1.0,157140.0,0.6224,-0.0335,"Fargo, ND",46.8771863,-96.7898034
2023,2,31638,1289.0,4,0.2661061762084259,367750.0,0.6129,-0.0351,"Fresno, CA",36.7377981,-119.7871247
2023,2,31650,40382.0,42,0.03693589083938349,4226750.0,0.9602999999999999,0.0958,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,2,31703,191164.0,72,0.03841581247631073,2993256.66666666,0.8199,-0.0866333333333333,"New York City, NY",40.7127753,-74.0059728
2023,2,31714,16066.0,22,0.08640989027444661,1779370.0,0.9156,-0.0117,"Fort Myers, FL",26.6409247,-81.8605575
2023,2,31775,321.0,1,1.0,202700.0,0.63,-0.1146,"Sioux Falls, SD",43.5460223,-96.731265
2023,2,31834,778.0,3,0.33492377132057016,343690.0,0.4755,0.20610000000000003,"Fayetteville, AR",36.0618562,-94.1579584
2023,2,31871,1485.0,4,0.2787674727068667,423280.0,0.5482,0.1077,"Greenville/Spartanburg, SC",34.8332582,-82.2975348
2023,2,31884,4735.0,10,0.11639156163687028,704100.0,0.679,-0.0015,"Spokane, WA",47.6579711,-117.4235319
2023,2,31986,3970.0,12,0.08655914319613728,666930.0,0.8033,-0.0194,"Grand Rapids, MI",42.9704146,-85.6721946
2023,2,31995,953.0,2,0.6200654254692477,293950.0,0.0199,0.108,"Greensboro/High Point, NC",35.9878908,-79.9638094
2023,2,32206,523.0,2,0.5030728003246456,139540.0,0.8686,-0.0622,"Harlingen/San Benito, TX",26.132576,-97.6311006
2023,2,32211,81631.0,60,0.03449945396730124,8140420.0,0.9879,-0.1752,"Las Vegas, NV",36.171563,-115.1391009
2023,2,32244,1653.0,5,0.21316098724605284,236460.0,1.0,-0.5191,"New Haven, CT",41.308274,-72.9278835
2023,2,32323,550.0,1,1.0,218670.0,0.241,0.1718,"Wilmington, NC",34.2103894,-77.8868117
2023,2,32337,15894.0,23,0.05462456548637492,1824190.0,0.8012,0.010899999999999998,"Indianapolis, IN",39.76909,-86.158018
2023,2,32448,266.0,1,1.0,216430.0,0.8033,0.0416,"Jackson/Vicksburg, MS",32.3522304,-90.8745758
2023,2,32457,98440.0,45,0.06499250724962399,3216483.33333333,0.8714333333333328,-0.0518666666666666,"San Francisco, CA",37.7749295,-122.4194155
2023,2,32467,89294.0,52,0.07052283967202545,4324945.0,0.92915,-0.0659,"Miami, FL",25.7616798,-80.1917902
2023,2,32575,150659.0,65,0.04397082362119276,2885334.0,0.8994,-0.0465,"Los Angeles, CA",34.0549076,-118.242643
2023,2,32600,1538.0,6,0.16811896624904246,388500.0,0.8401,0.0433,"Little Rock, AR",34.7428286,-92.2762904
2023,2,32896,631.0,2,0.5196214596607904,161410.0,0.908,-0.0046,"Lubbock, TX",33.5845235,-101.8552139
