Year,quarter,citymarketid_1,citymarketid_2,passengers,fare,nsmiles,fare_lg,fare_low,lf_ms,large_ms,carrier_lg,carrier_low,fare_pax_wavg,city1_clean,lat1,lon1,city2_clean,lat2,lon2
2023,2,30397,30647,1093.0,151.18,554.0,172.61,89.07,0.187,0.6379,DL,NK,151.18,"Atlanta, GA",33.7501275,-84.3885209,"Cleveland, OH",41.49932,-81.6943605
2023,2,30397,30693,481.0,217.46,214.0,231.57,163.33,0.2056,0.7935,DL,WN,217.46,"Atlanta, GA",33.7501275,-84.3885209,"Nashville, TN",36.1626638,-86.7816016
2023,2,30397,30721,2910.0,239.6,952.0,269.17,183.81,0.171,0.6647,DL,B6,239.6,"Atlanta, GA",33.7501275,-84.3885209,"Boston, MA",42.3555076,-71.0565364
2023,2,30397,30792,375.0,246.65,712.0,285.44,113.08,0.1427,0.6694,DL,F9,246.65,"Atlanta, GA",33.7501275,-84.3885209,"Buffalo, NY",42.88690039999999,-78.8788896
2023,2,30397,30852,5568.0,182.75,577.0,207.2,156.67,0.2592,0.499,DL,WN,182.75,"Atlanta, GA",33.7501275,-84.3885209,"Washington, DC",38.9072873,-77.0369274
2023,2,30397,30977,4081.0,184.08,606.0,226.34,165.9,0.2293,0.3616,DL,WN,184.08,"Atlanta, GA",33.7501275,-84.3885209,"Chicago, IL",41.88325,-87.6323879
2023,2,30397,30994,240.0,278.24,259.0,278.79,278.79,0.9817,0.9817,DL,DL,278.24,"Atlanta, GA",33.7501275,-84.3885209,"Charleston, SC",32.7833163,-79.9319664
2023,2,30397,31057,442.0,264.14,226.0,262.32,262.32,0.5989,0.5989,DL,DL,264.14,"Atlanta, GA",33.7501275,-84.3885209,"Charlotte, NC",35.2270768,-80.84089329999999
2023,2,30397,31066,720.0,197.21,447.0,213.34,156.97,0.2948,0.6791,DL,WN,197.21,"Atlanta, GA",33.7501275,-84.3885209,"Columbus, OH",39.9625112,-83.0032218
2023,2,30397,31123,862.0,204.13,484.0,225.24,171.73,0.389,0.5976,DL,WN,204.13,"Atlanta, GA",33.7501275,-84.3885209,"St. Louis, MO",38.62742799999999,-90.1982439
2023,2,30397,31136,567.0,220.99,270.0,230.63,157.83,0.1244,0.8579,DL,WN,220.99,"Atlanta, GA",33.7501275,-84.3885209,"Jacksonville, FL",30.3297566,-81.6591529
2023,2,30397,31295,2065.0,181.89,594.0,221.38,94.49,0.261,0.667,DL,NK,181.89,"Atlanta, GA",33.7501275,-84.3885209,"Detroit, MI",42.32971819999999,-83.0424533
2023,2,30397,31453,2843.0,180.52,696.0,206.4,106.57,0.1106,0.3964,DL,NK,180.52,"Atlanta, GA",33.7501275,-84.3885209,"Houston, TX",29.7600771,-95.3701108
2023,2,30397,31454,2425.0,169.61,404.0,200.45,95.18,0.1168,0.6143,DL,NK,169.61,"Atlanta, GA",33.7501275,-84.3885209,"Orlando, FL",28.5383832,-81.3789269
2023,2,30397,31650,1328.0,272.93,907.0,341.22,101.68,0.2677,0.6767,DL,NK,272.93,"Atlanta, GA",33.7501275,-84.3885209,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,2,30397,31703,9050.0,198.89,795.0,233.39,156.21,0.1201,0.5157,DL,B6,198.89,"Atlanta, GA",33.7501275,-84.3885209,"New York City, NY",40.7127753,-74.0059728
2023,2,30397,31714,504.0,223.67,515.0,233.42,150.2,0.1086,0.872,DL,WN,223.67,"Atlanta, GA",33.7501275,-84.3885209,"Fort Myers, FL",26.6409247,-81.8605575
2023,2,30397,31986,315.0,294.53,640.0,302.75,219.97,0.0411,0.8812,DL,WN,294.53,"Atlanta, GA",33.7501275,-84.3885209,"Grand Rapids, MI",42.9704146,-85.6721946
2023,2,30397,32211,2511.0,281.67,1747.0,405.98,121.47,0.1397,0.4737,DL,F9,281.67,"Atlanta, GA",33.7501275,-84.3885209,"Las Vegas, NV",36.171563,-115.1391009
2023,2,30397,32337,791.0,202.2,432.0,219.65,158.34,0.2779,0.7003,DL,WN,202.2,"Atlanta, GA",33.7501275,-84.3885209,"Indianapolis, IN",39.76909,-86.158018
2023,2,30397,32457,2013.0,364.19,2139.0,440.33,160.56,0.1471,0.5482,DL,F9,364.19,"Atlanta, GA",33.7501275,-84.3885209,"San Francisco, CA",37.7749295,-122.4194155
2023,2,30397,32467,5385.0,157.76,594.0,177.25,94.72,0.1168,0.5574,DL,NK,157.76,"Atlanta, GA",33.7501275,-84.3885209,"Miami, FL",25.7616798,-80.1917902
2023,2,30397,32575,3903.0,357.05,1947.0,472.19,159.7,0.1967,0.5217,DL,NK,357.05,"Atlanta, GA",33.7501275,-84.3885209,"Los Angeles, CA",34.0549076,-118.242643
2023,2,30397,32600,302.0,205.75,453.0,220.87,152.58,0.2263,0.7574,DL,WN,205.75,"Atlanta, GA",33.7501275,-84.3885209,"Little Rock, AR",34.7428286,-92.2762904
2023,2,30397,33044,365.0,211.59,321.0,223.78,161.58,0.1738,0.803,DL,WN,211.59,"Atlanta, GA",33.7501275,-84.3885209,"Louisville, KY",38.2468618,-85.7663724
2023,2,30397,33105,456.0,255.13,373.0,292.63,91.22,0.1794,0.7996,DL,F9,255.13,"Atlanta, GA",33.7501275,-84.3885209,"Cincinnati, OH",39.1031182,-84.5120196
2023,2,30397,33192,415.0,426.2,2092.0,491.32,339.05,0.198,0.5985,DL,WN,426.2,"Atlanta, GA",33.7501275,-84.3885209,"Sacramento, CA",38.5781342,-121.4944209
2023,2,30397,33195,1677.0,179.79,406.0,207.16,150.55,0.2198,0.6347,DL,WN,179.78999999999996,"Atlanta, GA",33.7501275,-84.3885209,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30397,33198,817.0,229.35,692.0,246.23,196.36,0.3347,0.6387,DL,WN,229.34999999999997,"Atlanta, GA",33.7501275,-84.3885209,"Kansas City, MO",39.0997265,-94.5785667
2023,2,30397,33214,797.0,220.76,874.0,249.54,183.56,0.2544,0.6193,DL,WN,220.76,"Atlanta, GA",33.7501275,-84.3885209,"San Antonio, TX",29.4251905,-98.4945922
2023,2,30397,33244,506.0,206.61,332.0,212.06,170.44,0.1301,0.8562,DL,WN,206.61,"Atlanta, GA",33.7501275,-84.3885209,"Memphis, TN",35.1485812,-90.0518955
2023,2,30397,33316,363.0,261.76,821.0,281.85,206.24,0.25,0.7042,DL,WN,261.76,"Atlanta, GA",33.7501275,-84.3885209,"Omaha, NE",41.2565369,-95.9345034
2023,2,30397,33342,614.0,222.9,669.0,231.67,182.71,0.173,0.7999,DL,WN,222.9,"Atlanta, GA",33.7501275,-84.3885209,"Milwaukee, WI",43.0410344,-87.9096783
2023,2,30397,33495,1134.0,179.13,425.0,204.24,95.39,0.1351,0.6648,DL,NK,179.13,"Atlanta, GA",33.7501275,-84.3885209,"New Orleans, LA",29.9508941,-90.0758356
2023,2,30397,33570,927.0,352.29,1892.0,434.85,131.38,0.1785,0.6119,DL,F9,352.29,"Atlanta, GA",33.7501275,-84.3885209,"San Diego, CA",32.715738,-117.1610838
2023,2,30397,33667,421.0,278.34,516.0,290.05,103.41,0.0128,0.829,DL,F9,278.34,"Atlanta, GA",33.7501275,-84.3885209,"Norfolk, VA",36.8507689,-76.28587259999999
2023,2,30397,33851,351.0,264.25,761.0,290.75,206.96,0.263,0.6497,DL,WN,264.25,"Atlanta, GA",33.7501275,-84.3885209,"Oklahoma City, OK",35.4688692,-97.519539
2023,2,30397,34027,791.0,201.57,545.0,208.8,133.81,0.0917,0.8954,DL,WN,201.57,"Atlanta, GA",33.7501275,-84.3885209,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2023,2,30397,34057,505.0,427.32,2172.0,482.51,125.13,0.0463,0.6873,DL,F9,427.32,"Atlanta, GA",33.7501275,-84.3885209,"Portland, OR",45.515232,-122.6783853
2023,2,30397,34100,2361.0,188.21,666.0,238.89,93.32,0.2092,0.4514,DL,F9,188.21,"Atlanta, GA",33.7501275,-84.3885209,"Philadelphia, PA",39.9525839,-75.1652215
2023,2,30397,34492,990.0,206.24,356.0,227.0,148.88,0.1435,0.7528,DL,WN,206.24,"Atlanta, GA",33.7501275,-84.3885209,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,2,30397,34524,765.0,204.85,481.0,222.43,150.54,0.2365,0.7317,DL,WN,204.85,"Atlanta, GA",33.7501275,-84.3885209,"Richmond, VA",37.5407246,-77.4360481
2023,2,30397,34576,243.0,273.82,749.0,293.09,110.44,0.0113,0.7688,DL,NK,273.82,"Atlanta, GA",33.7501275,-84.3885209,"Rochester, NY",43.15657789999999,-77.6088465
2023,2,30397,34614,780.0,394.53,1590.0,457.73,130.87,0.1224,0.7367,DL,F9,394.53,"Atlanta, GA",33.7501275,-84.3885209,"Salt Lake City, UT",40.7605601,-111.8881397
2023,2,30397,34986,355.0,208.42,444.0,219.58,139.98,0.1375,0.8451,DL,WN,208.42,"Atlanta, GA",33.7501275,-84.3885209,"Sarasota/Bradenton, FL",27.336465,-82.5310117
2023,2,30397,35096,262.0,286.71,794.0,305.05,109.75,0.0101,0.7835,DL,F9,286.71,"Atlanta, GA",33.7501275,-84.3885209,"Syracuse, NY",43.0494832,-76.14739770000001
2023,2,30423,30194,747.0,178.43,190.0,175.55,175.55,0.5151,0.5151,WN,WN,178.42999999999998,"Austin, TX",30.267153,-97.7430608,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,2,30423,30198,250.0,253.02,1210.0,252.23,106.22,0.1801,0.2772,WN,G4,253.02,"Austin, TX",30.267153,-97.7430608,"Pittsburgh, PA",40.4386612,-79.99723519999999
2023,2,30423,30325,1611.0,188.51,775.0,185.35,185.35,0.5267,0.5267,WN,WN,188.51,"Austin, TX",30.267153,-97.7430608,"Denver, CO",39.7392358,-104.990251
2023,2,30423,30466,1022.0,235.62,872.0,222.7,222.7,0.5177,0.5177,WN,WN,235.62,"Austin, TX",30.267153,-97.7430608,"Phoenix, AZ",33.4482948,-112.0725488
2023,2,30423,30559,1093.0,299.71,1770.0,293.79,293.79,0.5798,0.5798,AS,AS,299.71,"Austin, TX",30.267153,-97.7430608,"Seattle, WA",47.6061389,-122.3328481
2023,2,30423,30615,461.0,176.84,528.0,172.26,172.26,0.7476,0.7476,WN,WN,176.84,"Austin, TX",30.267153,-97.7430608,"El Paso, TX",31.7618778,-106.4850217
2023,2,30423,30693,775.0,203.12,756.0,202.5,199.42,0.2608,0.6875,WN,AA,203.12,"Austin, TX",30.267153,-97.7430608,"Nashville, TN",36.1626638,-86.7816016
2023,2,30423,30721,1302.0,275.99,1698.0,281.51,267.73,0.2103,0.345,AA,B6,275.99,"Austin, TX",30.267153,-97.7430608,"Boston, MA",42.3555076,-71.0565364
2023,2,30423,30852,1857.0,249.36,1342.0,265.05,120.38,0.1097,0.4182,WN,NK,249.36,"Austin, TX",30.267153,-97.7430608,"Washington, DC",38.9072873,-77.0369274
2023,2,30423,30977,1878.0,236.86,977.0,211.26,211.26,0.4222,0.4222,WN,WN,236.86,"Austin, TX",30.267153,-97.7430608,"Chicago, IL",41.88325,-87.6323879
2023,2,30423,31057,435.0,320.51,1032.0,335.19,132.46,0.0268,0.826,AA,NK,320.51,"Austin, TX",30.267153,-97.7430608,"Charlotte, NC",35.2270768,-80.84089329999999
2023,2,30423,31066,282.0,238.03,1073.0,222.3,222.3,0.6972,0.6972,WN,WN,238.03000000000003,"Austin, TX",30.267153,-97.7430608,"Columbus, OH",39.9625112,-83.0032218
2023,2,30423,31123,480.0,189.89,721.0,186.14,186.14,0.826,0.826,WN,WN,189.89,"Austin, TX",30.267153,-97.7430608,"St. Louis, MO",38.62742799999999,-90.1982439
2023,2,30423,31295,776.0,202.57,1149.0,231.09,103.37,0.2307,0.6895,DL,NK,202.57000000000002,"Austin, TX",30.267153,-97.7430608,"Detroit, MI",42.32971819999999,-83.0424533
2023,2,30423,31454,1265.0,178.28,994.0,188.22,101.8,0.1887,0.417,AA,NK,178.28,"Austin, TX",30.267153,-97.7430608,"Orlando, FL",28.5383832,-81.3789269
2023,2,30423,31650,589.0,260.33,1042.0,274.75,215.52,0.214,0.7115,DL,WN,260.33,"Austin, TX",30.267153,-97.7430608,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,2,30423,31703,3159.0,269.57,1559.0,282.8,251.78,0.1091,0.3421,UA,B6,269.57,"Austin, TX",30.267153,-97.7430608,"New York City, NY",40.7127753,-74.0059728
2023,2,30423,32211,1369.0,196.77,1090.0,215.3,112.43,0.1135,0.4549,WN,NK,196.77,"Austin, TX",30.267153,-97.7430608,"Las Vegas, NV",36.171563,-115.1391009
2023,2,30423,32337,461.0,190.12,919.0,187.45,187.45,0.5713,0.5713,WN,WN,190.12,"Austin, TX",30.267153,-97.7430608,"Indianapolis, IN",39.76909,-86.158018
2023,2,30423,32457,2137.0,283.79,1504.0,253.42,253.42,0.3557,0.3557,WN,WN,283.79,"Austin, TX",30.267153,-97.7430608,"San Francisco, CA",37.7749295,-122.4194155
2023,2,30423,32467,1221.0,214.4,1105.0,255.13,104.66,0.1924,0.4383,AA,NK,214.4,"Austin, TX",30.267153,-97.7430608,"Miami, FL",25.7616798,-80.1917902
2023,2,30423,32575,3130.0,212.92,1242.0,207.23,207.23,0.3787,0.3787,WN,WN,212.92,"Austin, TX",30.267153,-97.7430608,"Los Angeles, CA",34.0549076,-118.242643
2023,2,30423,33105,333.0,190.83,958.0,206.05,86.97,0.2231,0.387,AA,G4,190.83,"Austin, TX",30.267153,-97.7430608,"Cincinnati, OH",39.1031182,-84.5120196
2023,2,30423,33192,390.0,264.65,1481.0,274.87,105.89,0.1232,0.6108,WN,NK,264.65,"Austin, TX",30.267153,-97.7430608,"Sacramento, CA",38.5781342,-121.4944209
2023,2,30423,33195,535.0,221.2,928.0,206.73,206.73,0.4657,0.4657,WN,WN,221.2,"Austin, TX",30.267153,-97.7430608,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30423,33198,441.0,188.62,650.0,182.22,182.22,0.7141,0.7141,WN,WN,188.62,"Austin, TX",30.267153,-97.7430608,"Kansas City, MO",39.0997265,-94.5785667
2023,2,30423,33495,580.0,165.13,444.0,155.87,155.87,0.6354,0.6354,WN,WN,165.13,"Austin, TX",30.267153,-97.7430608,"New Orleans, LA",29.9508941,-90.0758356
2023,2,30423,33570,970.0,212.38,1164.0,221.77,200.86,0.3838,0.4486,WN,AS,212.38,"Austin, TX",30.267153,-97.7430608,"San Diego, CA",32.715738,-117.1610838
2023,2,30423,34057,545.0,248.99,1715.0,238.17,233.57,0.1512,0.5547,AS,WN,248.99000000000004,"Austin, TX",30.267153,-97.7430608,"Portland, OR",45.515232,-122.6783853
2023,2,30423,34100,451.0,370.54,1430.0,396.14,287.65,0.1271,0.741,AA,WN,370.54,"Austin, TX",30.267153,-97.7430608,"Philadelphia, PA",39.9525839,-75.1652215
2023,2,30423,34492,591.0,229.38,1162.0,235.55,214.42,0.3299,0.4186,AA,WN,229.37999999999997,"Austin, TX",30.267153,-97.7430608,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,2,30423,34614,471.0,254.99,1086.0,266.55,223.66,0.2813,0.6646,DL,WN,254.99,"Austin, TX",30.267153,-97.7430608,"Salt Lake City, UT",40.7605601,-111.8881397
2023,2,30431,30721,263.0,168.95,788.0,94.06,94.06,0.482,0.482,G4,G4,168.95,"Asheville, NC",35.5975104,-82.54605629999999,"Boston, MA",42.3555076,-71.0565364
2023,2,30431,30977,262.0,197.85,536.0,235.94,74.62,0.2625,0.5594,UA,G4,197.85,"Asheville, NC",35.5975104,-82.54605629999999,"Chicago, IL",41.88325,-87.6323879
2023,2,30431,31703,455.0,217.24,617.0,265.74,87.66,0.2112,0.3505,DL,G4,217.23999999999998,"Asheville, NC",35.5975104,-82.54605629999999,"New York City, NY",40.7127753,-74.0059728
2023,2,30431,32467,378.0,131.0,677.0,94.67,94.67,0.8255,0.8255,G4,G4,131.0,"Asheville, NC",35.5975104,-82.54605629999999,"Miami, FL",25.7616798,-80.1917902
2023,2,30431,33195,291.0,116.31,519.0,88.04,88.04,0.8553,0.8553,G4,G4,116.31,"Asheville, NC",35.5975104,-82.54605629999999,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30431,34761,266.0,86.79,465.0,86.79,86.79,1.0,1.0,G4,G4,86.79,"Asheville, NC",35.5975104,-82.54605629999999,"Sanford, FL",28.8028612,-81.269453
2023,2,30436,30852,291.0,392.27,1976.0,386.71,321.66,0.19,0.5155,AA,WN,392.27,"Tucson, AZ",32.2539787,-110.9741769,"Washington, DC",38.9072873,-77.0369274
2023,2,30466,30198,429.0,337.88,1814.0,353.24,311.61,0.3503,0.4913,AA,WN,337.88,"Phoenix, AZ",33.4482948,-112.0725488,"Pittsburgh, PA",40.4386612,-79.99723519999999
2023,2,30466,30559,3341.0,210.4,1107.0,216.1,199.53,0.2746,0.4771,AS,DL,210.4,"Phoenix, AZ",33.4482948,-112.0725488,"Seattle, WA",47.6061389,-122.3328481
2023,2,30466,30852,2219.0,317.33,1999.0,376.21,146.75,0.1341,0.3435,AA,F9,317.33,"Phoenix, AZ",33.4482948,-112.0725488,"Washington, DC",38.9072873,-77.0369274
2023,2,30466,31123,829.0,271.68,1262.0,269.77,269.77,0.6126,0.6126,WN,WN,271.68,"Phoenix, AZ",33.4482948,-112.0725488,"St. Louis, MO",38.62742799999999,-90.1982439
2023,2,30466,31775,321.0,184.8,1081.0,133.7,133.7,0.755,0.755,G4,G4,184.8,"Phoenix, AZ",33.4482948,-112.0725488,"Sioux Falls, SD",43.5460223,-96.731265
2023,2,30466,31884,564.0,234.31,1034.0,232.05,96.3,0.1535,0.3753,WN,G4,234.31,"Phoenix, AZ",33.4482948,-112.0725488,"Spokane, WA",47.6579711,-117.4235319
2023,2,30466,32457,3710.0,185.18,651.0,181.15,181.15,0.618,0.618,WN,WN,185.18,"Phoenix, AZ",33.4482948,-112.0725488,"San Francisco, CA",37.7749295,-122.4194155
2023,2,30466,33192,1227.0,219.09,647.0,215.36,215.36,0.7105,0.7105,WN,WN,219.09,"Phoenix, AZ",33.4482948,-112.0725488,"Sacramento, CA",38.5781342,-121.4944209
2023,2,30466,33195,744.0,280.5,1788.0,343.21,112.25,0.204,0.4269,AA,F9,280.5,"Phoenix, AZ",33.4482948,-112.0725488,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30466,33214,635.0,231.13,843.0,219.46,219.46,0.55,0.55,WN,WN,231.13,"Phoenix, AZ",33.4482948,-112.0725488,"San Antonio, TX",29.4251905,-98.4945922
2023,2,30466,33570,1651.0,160.53,324.0,155.38,155.38,0.6945,0.6945,WN,WN,160.53000000000003,"Phoenix, AZ",33.4482948,-112.0725488,"San Diego, CA",32.715738,-117.1610838
2023,2,30466,34057,1808.0,220.6,1009.0,223.46,210.31,0.3095,0.359,AS,WN,220.6,"Phoenix, AZ",33.4482948,-112.0725488,"Portland, OR",45.515232,-122.6783853
2023,2,30466,34314,333.0,86.89,477.0,87.5,84.03,0.177,0.823,G4,MX,86.89,"Phoenix, AZ",33.4482948,-112.0725488,"Provo, UT",40.2335349,-111.6669789
2023,2,30466,34492,555.0,309.67,1891.0,344.9,122.58,0.1254,0.4759,AA,F9,309.67,"Phoenix, AZ",33.4482948,-112.0725488,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,2,30466,34570,533.0,223.97,601.0,217.28,217.28,0.5446,0.5446,WN,WN,223.97,"Phoenix, AZ",33.4482948,-112.0725488,"Reno, NV",39.529919,-119.8142691
2023,2,30466,34614,1606.0,185.3,507.0,211.67,175.45,0.3582,0.4146,DL,WN,185.30000000000004,"Phoenix, AZ",33.4482948,-112.0725488,"Salt Lake City, UT",40.7605601,-111.8881397
2023,2,30466,34653,256.0,254.3,935.0,237.13,237.13,0.6009,0.6009,WN,WN,254.3,"Phoenix, AZ",33.4482948,-112.0725488,"Tulsa, OK",36.1551375,-95.989501
2023,2,30529,30466,324.0,307.11,2213.0,177.38,177.38,0.3357,0.3357,MX,MX,307.11,"Hartford, CT",41.7658043,-72.6733723,"Phoenix, AZ",33.4482948,-112.0725488
2023,2,30529,30693,276.0,258.61,852.0,243.64,243.64,0.6821,0.6821,WN,WN,258.61,"Hartford, CT",41.7658043,-72.6733723,"Nashville, TN",36.1626638,-86.7816016
2023,2,30529,30852,745.0,215.16,325.0,243.34,177.42,0.356,0.4154,AA,WN,215.16000000000003,"Hartford, CT",41.7658043,-72.6733723,"Washington, DC",38.9072873,-77.0369274
2023,2,30529,31135,283.0,131.65,664.0,111.57,111.57,0.861,0.861,NK,NK,131.65,"Hartford, CT",41.7658043,-72.6733723,"Myrtle Beach, SC",33.6954218,-78.8802094
2023,2,30529,31454,1610.0,171.83,1050.0,205.53,101.46,0.1394,0.3928,B6,F9,171.83000000000004,"Hartford, CT",41.7658043,-72.6733723,"Orlando, FL",28.5383832,-81.3789269
2023,2,30529,31650,283.0,341.04,1050.0,354.25,133.92,0.0509,0.8705,DL,SY,341.04,"Hartford, CT",41.7658043,-72.6733723,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,2,30529,32211,337.0,275.97,2297.0,197.76,197.76,0.3219,0.3219,MX,MX,275.97,"Hartford, CT",41.7658043,-72.6733723,"Las Vegas, NV",36.171563,-115.1391009
2023,2,30529,32467,766.0,218.96,1194.0,206.5,180.86,0.1529,0.5043,B6,WN,218.96,"Hartford, CT",41.7658043,-72.6733723,"Miami, FL",25.7616798,-80.1917902
2023,2,30529,32575,602.0,337.0,2527.0,290.63,290.63,0.4418,0.4418,B6,B6,337.0,"Hartford, CT",41.7658043,-72.6733723,"Los Angeles, CA",34.0549076,-118.242643
2023,2,30529,33195,815.0,187.86,1111.0,192.03,183.48,0.3127,0.4906,B6,WN,187.86000000000004,"Hartford, CT",41.7658043,-72.6733723,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30529,34027,397.0,212.24,1133.0,206.75,178.73,0.0587,0.8041,B6,WN,212.24,"Hartford, CT",41.7658043,-72.6733723,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2023,2,30529,34492,232.0,165.04,532.0,90.92,85.44,0.1896,0.272,MX,F9,165.04,"Hartford, CT",41.7658043,-72.6733723,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,2,30559,30436,444.0,247.42,1216.0,245.25,244.49,0.2919,0.6165,AS,DL,247.42,"Seattle, WA",47.6061389,-122.3328481,"Tucson, AZ",32.2539787,-110.9741769
2023,2,30559,30852,2274.0,370.26,2335.0,378.51,358.64,0.2359,0.5223,AS,UA,370.26,"Seattle, WA",47.6061389,-122.3328481,"Washington, DC",38.9072873,-77.0369274
2023,2,30559,31123,626.0,296.7,1709.0,287.06,287.06,0.7284,0.7284,AS,AS,296.7,"Seattle, WA",47.6061389,-122.3328481,"St. Louis, MO",38.62742799999999,-90.1982439
2023,2,30559,31884,803.0,171.53,224.0,168.6,168.6,0.8098,0.8098,AS,AS,171.53,"Seattle, WA",47.6061389,-122.3328481,"Spokane, WA",47.6579711,-117.4235319
2023,2,30559,33195,779.0,339.06,2520.0,327.99,327.99,0.5123,0.5123,AS,AS,339.06,"Seattle, WA",47.6061389,-122.3328481,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30599,30194,476.0,237.66,597.0,253.67,204.03,0.3707,0.5818,AA,WN,237.66,"Birmingham, AL",33.5185892,-86.8103567,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,2,30599,30325,247.0,285.22,1083.0,244.15,244.15,0.4489,0.4489,WN,WN,285.22,"Birmingham, AL",33.5185892,-86.8103567,"Denver, CO",39.7392358,-104.990251
2023,2,30599,30852,439.0,262.53,682.0,288.45,197.13,0.3566,0.4969,AA,WN,262.53,"Birmingham, AL",33.5185892,-86.8103567,"Washington, DC",38.9072873,-77.0369274
2023,2,30599,30977,371.0,222.03,584.0,185.39,185.39,0.4638,0.4638,WN,WN,222.03,"Birmingham, AL",33.5185892,-86.8103567,"Chicago, IL",41.88325,-87.6323879
2023,2,30599,31453,361.0,218.08,570.0,228.33,190.46,0.392,0.5595,UA,WN,218.08,"Birmingham, AL",33.5185892,-86.8103567,"Houston, TX",29.7600771,-95.3701108
2023,2,30599,31454,433.0,192.81,479.0,177.77,177.77,0.8216,0.8216,WN,WN,192.81,"Birmingham, AL",33.5185892,-86.8103567,"Orlando, FL",28.5383832,-81.3789269
2023,2,30599,31703,367.0,307.34,902.0,327.08,271.74,0.2404,0.658,DL,AA,307.34,"Birmingham, AL",33.5185892,-86.8103567,"New York City, NY",40.7127753,-74.0059728
2023,2,30599,32575,246.0,388.67,1815.0,326.63,326.63,0.2935,0.2935,WN,WN,388.67,"Birmingham, AL",33.5185892,-86.8103567,"Los Angeles, CA",34.0549076,-118.242643
2023,2,30599,33195,246.0,188.49,459.0,168.54,168.54,0.7641,0.7641,WN,WN,188.49,"Birmingham, AL",33.5185892,-86.8103567,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,30615,30466,325.0,181.39,347.0,172.48,172.48,0.709,0.709,WN,WN,181.39,"El Paso, TX",31.7618778,-106.4850217,"Phoenix, AZ",33.4482948,-112.0725488
2023,2,30615,30559,267.0,205.33,1368.0,188.27,188.27,0.7849,0.7849,AS,AS,205.33,"El Paso, TX",31.7618778,-106.4850217,"Seattle, WA",47.6061389,-122.3328481
2023,2,30615,30852,320.0,373.34,1741.0,316.03,316.03,0.4308,0.4308,WN,WN,373.34,"El Paso, TX",31.7618778,-106.4850217,"Washington, DC",38.9072873,-77.0369274
2023,2,30615,31453,506.0,229.26,677.0,212.39,212.39,0.6358,0.6358,WN,WN,229.26,"El Paso, TX",31.7618778,-106.4850217,"Houston, TX",29.7600771,-95.3701108
2023,2,30615,31703,267.0,391.57,1944.0,378.52,309.26,0.1863,0.4657,AA,WN,391.57,"El Paso, TX",31.7618778,-106.4850217,"New York City, NY",40.7127753,-74.0059728
2023,2,30615,32211,451.0,177.95,583.0,196.67,87.26,0.1032,0.7217,WN,F9,177.95,"El Paso, TX",31.7618778,-106.4850217,"Las Vegas, NV",36.171563,-115.1391009
2023,2,30615,32575,692.0,213.72,715.0,199.1,199.1,0.5948,0.5948,WN,WN,213.72,"El Paso, TX",31.7618778,-106.4850217,"Los Angeles, CA",34.0549076,-118.242643
2023,2,30615,33214,339.0,201.36,496.0,196.04,196.04,0.9063,0.9063,WN,WN,201.36,"El Paso, TX",31.7618778,-106.4850217,"San Antonio, TX",29.4251905,-98.4945922
2023,2,30647,30194,691.0,267.46,1023.0,292.71,111.26,0.1075,0.7444,AA,F9,267.46,"Cleveland, OH",41.49932,-81.6943605,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,2,30647,30325,737.0,228.29,1224.0,264.61,115.05,0.2462,0.5329,UA,F9,228.28999999999996,"Cleveland, OH",41.49932,-81.6943605,"Denver, CO",39.7392358,-104.990251
2023,2,30647,30466,682.0,239.21,1754.0,153.53,153.53,0.4803,0.4803,F9,F9,239.21,"Cleveland, OH",41.49932,-81.6943605,"Phoenix, AZ",33.4482948,-112.0725488
2023,2,30647,30559,404.0,309.86,2055.0,292.32,143.61,0.0179,0.7041,AS,F9,309.86,"Cleveland, OH",41.49932,-81.6943605,"Seattle, WA",47.6061389,-122.3328481
2023,2,30647,30693,356.0,194.98,448.0,195.95,80.37,0.0386,0.7357,WN,MX,194.97999999999996,"Cleveland, OH",41.49932,-81.6943605,"Nashville, TN",36.1626638,-86.7816016
2023,2,30647,30852,638.0,203.77,314.0,206.34,187.77,0.2842,0.4173,AA,WN,203.77,"Cleveland, OH",41.49932,-81.6943605,"Washington, DC",38.9072873,-77.0369274
